Licence No,Licence Category,Trading As,Address,Suburb,Postcode,Postal Address,Postal Suburb,Postal Postcode,Council Name,Licensee,
32328284,Restaurant and cafe Licence,CAFE 3853,14 GEORGE STREET,HEYFIELD,3858,14 GEORGE STREET,HEYFIELD,3858,WELLINGTON SHIRE COUNCIL,JAMIE MICHAEL RILEY,
32328373,Restaurant and cafe Licence,APOLLO BAY CAFE,119 GREAT OCEAN ROAD,APOLLO BAY,3233,119 GREAT OCEAN ROAD,APOLLO BAY,3233,COLAC-OTWAY SHIRE COUNCIL,DIMITRA BOURDOUVALIS,
32328470,On-Premises Licence,MARGOT WINE BAR,14 HARGRAVES STREET,CASTLEMAINE,3450,14 HARGRAVES STREET,CASTLEMAINE,3450,MOUNT ALEXANDER SHIRE COUNCIL,MARSEILLE ENTERPRISES PTY LTD,
32328496,Restaurant and cafe Licence,LAINO'S PIZZA & PASTA,126 MELVILLE STREET,NUMURKAH,3636,17 BANKS PLACE,SHEPPARTON,3630,MOIRA SHIRE COUNCIL,R & M NOMINEES PTY LTD,
32328519,Restaurant and cafe Licence,YOUKI'S,SHOP 1- 68-80 THOMPSON AVENUE,COWES,3922,SHOP 1- 68-80 THOMPSON AVENUE,COWES,3922,BASS COAST SHIRE COUNCIL,SHOAN PTY LTD,
32328543,On-Premises Licence,WINTON WETLANDS,652 LAKE MOKOAN ROAD,WINTON NORTH,3673,PO BOX 219,BENALLA,3672,BENALLA RURAL CITY COUNCIL,WINTON WETLANDS COMMITTEE OF MANAGEMENT INC,
32328658,Restaurant and cafe Licence,VESPAS WOODEND,SHOPS 2 & 3 115 HIGH STREET,WOODEND,3442,176 STATION ROAD 115 HIGH STREET,NEW GISBORNE,3438,MACEDON RANGES SHIRE COUNCIL,JAMIA HOSPITALITY PTY LTD,
32328844,On-Premises Licence,INDIAN DOORS,8/100 LOWER PAPERMILL ROAD,FYANSFORD,3221,7 BAMBRA COURT,GROVEDALE,3216,GREATER GEELONG CITY COUNCIL,GRAEME HOUGHTON,
32328852,Restaurant and cafe Licence,PIZZA BAR,195 PAKINGTON STREET,GEELONG WEST,3216,137 PAKINGTON STREET,GEELONG WEST,3218,GREATER GEELONG CITY COUNCIL,LEKKER DOPS BRU PTY LTD,
32328860,Restaurant and cafe Licence,ROKU DEN,SHOP 3 34A BELL STREET,TORQUAY,3228,SHOP 3 34A BELL STREET,TORQUAY,3228,SURF COAST SHIRE COUNCIL,MURROKU ENTERPRISES PTY LTD,
32328878,Restaurant and cafe Licence,LIV IT UP CAFE,GREENHILL ENTERPRISE CENTRE UNIVERSITY DRIVE,MOUNT HELEN,3350,PO BOX 691 UNIVERSITY DRIVE,BALLARAT,3353,BALLARAT CITY COUNCIL,KOMAG PTY LTD,
32328917,Restaurant and cafe Licence,SHIRAAZ CASTLEMAINE INDIAN AND MALAYSIAN CUISINE,12 HARGRAVES STREET,CASTLEMAINE,3450,12 HARGRAVES STREET,CASTLEMAINE,3450,MOUNT ALEXANDER SHIRE COUNCIL,SHIRAAZ MELBOURNE PTY LTD,
32328933,Restaurant and cafe Licence,EDDY AND WILLS CAFE,130 CHURCH STREET,HAMLYN HEIGHTS,3215,130 CHURCH STREET,HAMLYN HEIGHTS,3215,GREATER GEELONG CITY COUNCIL,EDDY AND WILLS PTY LTD,
32328941,Restaurant and cafe Licence,FLIPPIN FRESH,33 SURFCOAST HIGHWAY,TORQUAY,3228,PO BOX 547,TORQUAY,3228,SURF COAST SHIRE COUNCIL,ELLERSLIE LODGE PTY LTD,
32328967,Restaurant and cafe Licence,THE WOODEN SQUIRREL,142 MAIN STREET,BAIRNSDALE,3875,142 MAIN STREET,BAIRNSDALE,3875,EAST GIPPSLAND SHIRE COUNCIL,JASON KACZKOWSKI,
32328991,Restaurant and cafe Licence,BEANSTATION CAFE,TENANCY 1 46 ELGIN BOULEVARD,WODONGA,3690,53 BARTON STREET 46 ELGIN BOULEVARD,WODONGA,3690,WODONGA CITY COUNCIL,JAYTRACC PTY LTD,
32329002,Restaurant and cafe Licence,CAFIZZA,SHOP 2/43 SEPARATION STREET,GEELONG NORTH,3215,SHOP 2/43 SEPARATION STREET,GEELONG NORTH,3215,GREATER GEELONG CITY COUNCIL,ABDULLAH (JIMMY) ONTURK,
32329010,Restaurant and cafe Licence,GOLDEN DRAGON YUM CHA RESTAURANT,154 A MOORABOOL STREET,GEELONG,3220,154 A MOORABOOL STREET,GEELONG,3220,GREATER GEELONG CITY COUNCIL,SHINYA RESTAURANT GROUP PTY LTD,
32329036,Restaurant and cafe Licence,LIMESTONE GALLERY CAFE & FUNCTION CENTRE,506 PRINCESS HIGHWAY,PORT FAIRY,3284,506 PRINCESS HIGHWAY,PORT FAIRY,3284,MOYNE SHIRE COUNCIL,MARGARET FINNEGAN,
32329109,Restaurant and cafe Licence,UJ CAFE & BAR,2/82 THE TERRACE,OCEAN GROVE,3226,P.O. BOX 1019,BARWON HEADS,3227,GREATER GEELONG CITY COUNCIL,UNCLE JACK'S BAR AND CAFE PTY LTD,
32329183,Restaurant and cafe Licence,LA VITA BAR AND PIZZA,67 PRINCES HIGHWAY,YARRAGON,3823,67 PRINCES HIGHWAY,YARRAGON,3823,BAW BAW SHIRE COUNCIL,MILAN PETKOVICH,
32329256,Restaurant and cafe Licence,WILDFISH RESTAURANT,40 WHARF STREET,PORT ALBERT,3971,PO BOX 131,PORT ALBERT,3971,WELLINGTON SHIRE COUNCIL,ABBY MATTERN,
32329337,On-Premises Licence,BENDIGO BOWLING CENTRE,159 HARGREAVES STREET,BENDIGO,3550,PO BOX 1280,BENDIGO,3552,GREATER BENDIGO CITY COUNCIL,SIKMREX PTY LTD,
32329361,Restaurant and cafe Licence,BREAD AND CIRCUS PROVEDORE,53 FRASER STREET,CLUNES,3370,53 FRASER STREET,CLUNES,3370,HEPBURN SHIRE COUNCIL,BRETT ASHLEY CURRELL,
32329379,Restaurant and cafe Licence,BILLY & BIRDIE'S,23-25 MITCHELL STREET,BENDIGO,3550,PO BOX 401,BENDIGO,3552,GREATER BENDIGO CITY COUNCIL,PETER HARCOURT DISABILITY SERVICES LIMITED,
32329400,Restaurant and cafe Licence,MULE COFFEE SHED,64 SEPARATION STREET,GEELONG NORTH,3215,64 SEPARATION STREET,GEELONG NORTH,3215,GREATER GEELONG CITY COUNCIL,PIKARTO PTY LTD,
32329442,Restaurant and cafe Licence,BELFAST BAKERY,43 SACKVILLE STREET,PORT FAIRY,3284,12 ANNA CATHERINE DRIVE,PORT FAIRY,3284,MOYNE SHIRE COUNCIL,SOUTH WEST TRADING PTY LTD,
32329581,On-Premises Licence,THE DECK SHEPPARTON,198A MAUDE STREET,SHEPPARTON,3630,66 KIALLA LAKES DRIVE,KIALLA,3631,GREATER SHEPPARTON CITY COUNCIL,THE DECK SHEPPARTON PTY LTD,
32329599,Restaurant and cafe Licence,GRAZE URBAN CAFE & DELICATESSEN,52A KEPLER STREET,WARRNAMBOOL,3280,52A KEPLER STREET,WARRNAMBOOL,3280,WARRNAMBOOL CITY COUNCIL,MOIRA HELEN ABERLINE,
32329604,Restaurant and cafe Licence,HARRY'S KIOSK,1 TOBIN DRIVE,QUEENSCLIFF,3225,1 TOBIN DRIVE,QUEENSCLIFF,3225,QUEENSCLIFFE BOROUGH COUNCIL,ALISON ELISABETH DONOGHUE,
32600034,Wine and Beer Producer's Licence,SORRENBERG VINEYARD,CNR INKERMAN & ALMA ROAD,BEECHWORTH,3747,P O BOX 280,BEECHWORTH,3747,INDIGO SHIRE COUNCIL,BARRY JOHN MOREY,
32600068,Wine and Beer Producer's Licence,ALL SAINTS VINEYARD,ALL SAINTS ROAD,WAHGUNYAH,3687,ALL SAINTS ROAD,WAHGUNYAH,3687,WANGARATTA RURAL CITY COUNCIL,ALL SAINTS ESTATE PTY LTD,
32600092,Wine and Beer Producer's Licence,HARCOURT VALLEY VINEYARDS,CALDER HWY,HARCOURT SOUTH,3453,CALDER HWY R S D,HARCOURT SOUTH,3453,MOUNT ALEXANDER SHIRE COUNCIL,BARBARA JEAN LIVINGSTONE,
32600115,Wine and Beer Producer's Licence,SEPPELT GREAT WESTERN,MOYSTON ROAD,GREAT WESTERN,3377,GROUP LEGAL LOCKED BAG 1400,SOUTHBANK,3006,ARARAT RURAL CITY COUNCIL,TREASURY WINE ESTATES VINTNERS LIMITED,
32600123,Wine and Beer Producer's Licence,PYRENEES WINES,MOUNTAIN CREEK ROAD,MOONAMBEL,3478,PO BOX 112W,BALLARAT,3350,NORTHERN GRAMPIANS SHIRE COUNCIL,ATHALIE CATHERINE ELIZABETH BAZZANI,
32600131,Wine and Beer Producer's Licence,COFIELD WINES,DISTILLERY ROAD,WAHGUNYAH,3687,PO BOX 24,WAHGUNYAH,3687,WANGARATTA RURAL CITY COUNCIL,DAMIEN ARTHUR COFIELD,
32600149,Wine and Beer Producer's Licence,CLEVELAND WINERY (AUST),SHANNONS ROAD,LANCEFIELD,3435,55 SHANNONS ROAD,LANCEFIELD,3435,MACEDON RANGES SHIRE COUNCIL,CLEVELAND WINERY (AUST) PTY LTD,
32600157,Wine and Beer Producer's Licence,AGRICOLA-VITIS,CORNELIA CREEK ROAD,ECHUCA,3564,CORNELIA CREEK ROAD,ECHUCA,3564,CAMPASPE SHIRE COUNCIL,AGRICOLA-VITIS PTY LTD,
32600165,Wine and Beer Producer's Licence,MOUNT PRIOR VINEYARD,HOWLONG ROAD,RUTHERGLEN,3685,HOWLONG ROAD,RUTHERGLEN,3685,INDIGO SHIRE COUNCIL,JAMES HENRY SAWYER,
32600173,Wine and Beer Producer's Licence,BRESS WINES,MT ALEXANDER VINEYARD CALDER HIGHWAY,HARCOURT,3453,MT ALEXANDER VINEYARD CALDER HIGHWAY,HARCOURT,3453,MOUNT ALEXANDER SHIRE COUNCIL,BEVERAGE SOLUTIONS AUSTRALIA PTY LTD,
32600199,Wine and Beer Producer's Licence,THE HEATHCOTE WINERY,183-185 HIGH STREET,HEATHCOTE,3523,PO BOX 142,HEATHCOTE,3523,GREATER BENDIGO CITY COUNCIL,HEATHCOTE WINERY AND VINEYARDS PTY LTD,
32600204,Wine and Beer Producer's Licence,BEST'S GREAT WESTERN WINES,BESTS ROAD,GREAT WESTERN,3377,BESTS ROAD,GREAT WESTERN,3377,ARARAT RURAL CITY COUNCIL,BESTS WINES PTY LTD,
32600212,Wine and Beer Producer's Licence,MCIVOR CREEK VINEYARD,LOT 41A NAGAMBIE ROAD,HEATHCOTE,3523,COSTERFIELD ROAD RSD,HEATHCOTE,3523,GREATER BENDIGO CITY COUNCIL,PETER RICHARD TURLEY,
32600220,Wine and Beer Producer's Licence,SCHMIDT'S STRAWBERRY WINERY,GAPS FLAT ROAD,ALLANS FLAT,3691,PRIVATE BAG 76,WODONGA,3690,INDIGO SHIRE COUNCIL,MARTIN SCHMIDT,
32600254,Wine and Beer Producer's Licence,GLEN ERIN GRANGE,WOODEND ROAD,LANCEFIELD,3435,WOODEND ROAD,LANCEFIELD,3435,MACEDON RANGES SHIRE COUNCIL,GLEN ERIN GRANGE PTY LTD,
32600288,Wine and Beer Producer's Licence,,633 NORTH REDESDALE ROAD,REDESDALE,3444,633 NORTH REDESDALE ROAD,REDESDALE,3444,MACEDON RANGES SHIRE COUNCIL,SIMON ANTHONY CLIFTON WEBB,
32600296,Wine and Beer Producer's Licence,OSICKA'S WINERY,BULL LANE,GRAYTOWN,3608,BULL LANE,GRAYTOWN,3608,STRATHBOGIE SHIRE COUNCIL,PAUL P OSICKA,
32600301,Wine and Beer Producer's Licence,SALLY'S PADDOCK PTY LTD,1 SALLY'S LANE,REDBANK,3478,1 SALLY'S LANE,REDBANK,3478,NORTHERN GRAMPIANS SHIRE COUNCIL,NEILL H ROBB,
32600319,Wine and Beer Producer's Licence,TALTARNI VINEYARDS,339 TALTARNI ROAD,MOONAMBEL,3478,339 TALTARNI ROAD,MOONAMBEL,3478,NORTHERN GRAMPIANS SHIRE COUNCIL,RED EARTH NOMINEES PTY LTD,
32600327,Wine and Beer Producer's Licence,OXLEY CREEK WINERY,SMITH STREET,OXLEY,3678,SMITH STREET,OXLEY,3678,WANGARATTA RURAL CITY COUNCIL,ARGYL NOMINEES PTY LTD,
32600343,Wine and Beer Producer's Licence,CAMPBELLS WINES,4603 MURRAY VALLEY HIGHWAY,RUTHERGLEN,3685,PO BOX 44,RUTHERGLEN,3685,INDIGO SHIRE COUNCIL,CAMPBELLS WINES PTY LTD,
32600351,Wine and Beer Producer's Licence,VIRGIN HILLS VINEYARD,VIRGIN HILLS,DRUMMOND VIA KYNETON,3444,C/- 2213 BROKE ROAD,POKOLBIN,2320,MACEDON RANGES SHIRE COUNCIL,HOPE ESTATE PTY LTD,
32600369,Wine and Beer Producer's Licence,BALGOWNIE VINEYARDS,NEAR CNR MONSANTS ROAD & CALDER HIGHWAY,MAIDEN GULLY BENDIGO,3550,HERMITAGE ROAD,MAIDEN GULLY,3551,GREATER BENDIGO CITY COUNCIL,BALGOWNIE ESTATE PTY LTD,
32600377,Wine and Beer Producer's Licence,GEHRIG WINE,MURRAY VALLEY HIGHWAY,BARNAWARTHA,3688,MURRAY VALLEY HIGHWAY,BARNAWARTHA,3688,INDIGO SHIRE COUNCIL,BERNARD PHILIP GEHRIG,
32600385,Wine and Beer Producer's Licence,JONES WINERY & VINEYARD,JONES ROAD,RUTHERGLEN,3685,PO BOX 43,RUTHERGLEN,3685,INDIGO SHIRE COUNCIL,LJ PTY LTD,
32600393,Wine and Beer Producer's Licence,MIA MIA VINEYARD,MIA MIA ROAD,BROWNS PLAINS,3685,MIA MIA ROAD,BROWNS PLAINS,3685,INDIGO SHIRE COUNCIL,MORRIS WINES PTY LTD,
32600416,Wine and Beer Producer's Licence,AULDSTONE CELLARS,BOOTHS ROAD,TAMINICK VIA GLENROWAN,3675,BOOTHS ROAD,TAMINICK VIA GLENROWAN,3675,WANGARATTA RURAL CITY COUNCIL,MICHAEL RICHARD REID,
32600424,Wine and Beer Producer's Licence,LONGLEAT ESTATES,OLD WEIR ROAD,MURCHISON,3610,P O BOX 25,MURCHISON,3610,GREATER SHEPPARTON CITY COUNCIL,GUIDO VAZZOLER,
32600440,Wine and Beer Producer's Licence,WATER WHEEL VINEYARDS,RAYWOOD ROAD,BRIDGEWATER,3516,P O BOX 61,BRIDGEWATER,3516,LODDON SHIRE COUNCIL,JOAN ADA CUMMING,
32600466,Wine and Beer Producer's Licence,BOYNTONS OF BRIGHT,GREAT ALPINE ROAD,POREPUNKAH,3740,PO BOX 296,BRIGHT,3741,ALPINE SHIRE COUNCIL,BOYNTONS AUSTRALIA PTY LTD,
32600474,Wine and Beer Producer's Licence,GRAND RIDGE BREWING CO,BAROMI RD,MIRBOO NORTH,3871,BAROMI RD,MIRBOO NORTH,3871,BAW BAW SHIRE COUNCIL,GRAND RIDGE BREWING CO PTY LTD,
32600482,Wine and Beer Producer's Licence,THE MINYA,LOT 1 MINYA LANE,CONNEWARRE,3227,LOT 1 MINYA LANE,CONNEWARRE,3227,GREATER GEELONG CITY COUNCIL,JEFFREY MCKENZIE ERNEST DANS,
32600490,Wine and Beer Producer's Licence,THE HANGING ROCK WINERY,88 JIM ROAD,NEWHAM,3442,88 JIM ROAD,NEWHAM,3442,MACEDON RANGES SHIRE COUNCIL,THE HANGING ROCK WINERY LTD,
32600505,Wine and Beer Producer's Licence,SUMMERFIELD WINES,5967 STAWELL-AVOCA ROAD,MOONAMBEL,3478,5967 STAWELL-AVOCA ROAD,MOONAMBEL,3478,NORTHERN GRAMPIANS SHIRE COUNCIL,IAN L SUMMERFIELD,
32600513,Wine and Beer Producer's Licence,BULLER WINES,MURRAY VALLEY HIGHWAY,BEVERFORD,3590,PO BOX 28,RUTHERGLEN,3685,SWAN HILL RURAL CITY COUNCIL,B.E. JUDD HOLDINGS PTY LTD,
32600521,Wine and Beer Producer's Licence,CHATEAU DORE VINEYARD,303 MANDURANG ROAD,MANDURANG,3551,303 MANDURANG ROAD,MANDURANG,3551,GREATER BENDIGO CITY COUNCIL,GLEN MAXWELL WALKER,
32600539,Wine and Beer Producer's Licence,COPE-WILLIAMS WINERY,GLENFERN ROAD,ROMSEY,3434,GLENFERN ROAD,ROMSEY,3434,MACEDON RANGES SHIRE COUNCIL,JUDITH A COPE-WILLIAMS,
32600547,Wine and Beer Producer's Licence,ANTCLIFF'S CHASE WINES,RMB 4510 BOUNDARY ROAD,CAVEAT VIA SEYMOUR,3660,RMB 4510 BOUNDARY ROAD,CAVEAT VIA SEYMOUR,3660,MITCHELL SHIRE COUNCIL,CHRISTOPHER ANTCLIFF BENNETT,
32600563,Wine and Beer Producer's Licence,TARCOOLA VINEYARDS,SPILLER ROAD,LETHBRIDGE,3332,SPILLER ROAD,LETHBRIDGE,3332,GOLDEN PLAINS SHIRE COUNCIL,TARCOOLA WINERY PTY LTD,
32600571,Wine and Beer Producer's Licence,MOUNT AVOCA VINEYARD,MOATES LANE,AVOCA,3467,PO BOX 60,AVOCA,3467,PYRENEES SHIRE COUNCIL,JOHN MATTHEW BARRY,
32600589,Wine and Beer Producer's Licence,DEAKIN ESTATE,KULKYNE WAY,IRAAK,3496,PO BOX 4115,MILDURA,3500,MILDURA RURAL CITY COUNCIL,WINGARA WINE GROUP PTY LTD,
32600597,Wine and Beer Producer's Licence,WINE BY SAM,TARCOMBE ROAD,AVENEL,3664,1896 TARCOMBE ROAD,AVENEL,3664,MITCHELL SHIRE COUNCIL,WINE BY SAM PTY LTD,
32600628,Wine and Beer Producer's Licence,KANGDERAAR VINEYARD,WEHLA/KINGOWER ROAD,RHEOLA,3517,RMB 628,RHEOLA,3517,LODDON SHIRE COUNCIL,CHRISTINE AILSA NEALY,
32600644,Wine and Beer Producer's Licence,COBAW RIDGE,PERC BOYERS LANE,PASTORIA EAST VIA KYNETON,3444,PERC BOYERS LANE,PASTORIA EAST VIA KYNETON,3444,MACEDON RANGES SHIRE COUNCIL,ALAN GREGORY COOPER,
32600652,Wine and Beer Producer's Licence,CAPOGRECO WINERY ESTATE,LOT 6 RIVERSIDE AVE,MILDURA,3500,PO BOX CP 1221,MILDURA,3501,MILDURA RURAL CITY COUNCIL,BRUNO CAPOGRECO,
32600678,Wine and Beer Producer's Licence,JOHN GEHRIG WINES,GEHRIGS ROAD,OXLEY,3678,GEHRIGS ROAD,OXLEY,3678,WANGARATTA RURAL CITY COUNCIL,MCKEONE CELLARS PTY LTD,
32600717,Wine and Beer Producer's Licence,,CNR BEAUGLEHOLE LANE & GORAE SIDING,GORAE WEST,3306,P O BOX 335 SIDING,PORTLAND,3305,GLENELG SHIRE COUNCIL,RODNEY DENNIS BARRETT,
32600725,Wine and Beer Producer's Licence,BAILEYS OF GLENROWAN,,TAMINICK VIA GLENROWAN,3675,GROUP LEGAL LOCKED BAG 1400,SOUTHBANK,3006,WANGARATTA RURAL CITY COUNCIL,TREASURY WINE ESTATES VINTNERS LIMITED,
32600733,Wine and Beer Producer's Licence,CATHCART RIDGE ESTATE,BYRON ROAD,CATHCART,3377,BYRON ROAD,CATHCART,3377,ARARAT RURAL CITY COUNCIL,FARNHILL HOLDINGS PTY LTD,
32600741,Wine and Beer Producer's Licence,JASPER HILL VINEYARD,DRUMMONDS LA,HEATHCOTE,3523,P O BOX 110,HEATHCOTE,3523,GREATER BENDIGO CITY COUNCIL,ELVA MAY LAUGHTON,
32600767,Wine and Beer Producer's Licence,MCALISTER VINEYARDS,DUTSON ROAD,LONGFORD,3851,PETER F. G EDWARDS 825 LONGFORD-LOCHSPORT ROAD,LONGFORD,3851,WELLINGTON SHIRE COUNCIL,PETER F G EDWARDS,
32600783,Wine and Beer Producer's Licence,GIACONDA VINEYARD & WINERY,30 MCCLAY ROAD,EVERTON UPPER,3678,30 MCCLAY ROAD,EVERTON UPPER,3678,WANGARATTA RURAL CITY COUNCIL,GIACONDA MARKETING PTY LTD,
32600806,Wine and Beer Producer's Licence,NICHOLSON RIVER WINERY,LIDDELLS ROAD,NICHOLSON,3882,PO BOX 73,NICHOLSON,3882,EAST GIPPSLAND SHIRE COUNCIL,JULIET M ECKERSLEY,
32600814,Wine and Beer Producer's Licence,DALWHINNIE WINERY,448 TALTARNI ROAD,MOONAMBEL,3478,448 TALTARNI ROAD,MOONAMBEL,3478,NORTHERN GRAMPIANS SHIRE COUNCIL,DALWHINNIE WINES PTY LTD,
32600856,Wine and Beer Producer's Licence,ROBINVALE WINERY,BLOCK 43B SEA LAKE ROAD,ROBINVALE,3549,BLOCK 43B SEA LAKE ROAD,ROBINVALE,3549,SWAN HILL RURAL CITY COUNCIL,BILL CARACATSANOUDIS (LEGAL PERSONAL REPRESENTATIVE),
32600864,Wine and Beer Producer's Licence,HALLS GAP WINE CO,POMONAL ROAD,HALLS GAP,3381,4113 ARAR - HALLS GAP ROAD,HALLS GAP,3381,PYRENEES SHIRE COUNCIL,HALLS GAP WINE CO PTY LTD,
32600872,Wine and Beer Producer's Licence,BULLER WINES,THREE CHAIN ROAD,RUTHERGLEN,3685,PO BOX 28,RUTHERGLEN,3685,INDIGO SHIRE COUNCIL,B.E. JUDD HOLDINGS PTY LTD,
32600880,Wine and Beer Producer's Licence,,BARKLY STREET,RUTHERGLEN,3685,P O BOX 8,RUTHERGLEN,3685,INDIGO SHIRE COUNCIL,CHAMBERS ROSEWOOD PTY LTD,
32600898,Wine and Beer Producer's Licence,TAHBILK WINERY,,TABILK,3608,P.O. BOX 130,NAGAMBIE,3608,STRATHBOGIE SHIRE COUNCIL,TAHBILK PTY. LTD.,
32600903,Wine and Beer Producer's Licence,STANTON & KILLEEN WINES,JACKS ROAD,RUTHERGLEN,3685,PO BOX 15,RUTHERGLEN,3685,INDIGO SHIRE COUNCIL,STANTON & KILLEEN PTY LTD,
32600937,Wine and Beer Producer's Licence,SOMERSET CROSSING,1 EMILY STREET,SEYMOUR,3660,1 EMILY STREET,SEYMOUR,3660,MITCHELL SHIRE COUNCIL,AIRINA PTY LTD,
32600953,Wine and Beer Producer's Licence,LITTORE FAMILY WINES,265 BALLAN ROAD,MOORABOOL,3221,P O BOX 5146,GEELONG NORTH,3215,GREATER GEELONG CITY COUNCIL,LITTORE FAMILY WINES PTY LTD,
32600961,Wine and Beer Producer's Licence,MITCHELTON WINES,470 MITCHELLSTOWN ROAD,MITCHELLSTOWN,3608,C/- POST OFFICE,NAGAMBIE,3608,STRATHBOGIE SHIRE COUNCIL,NAGAMBIE WINE CORPORATION PTY LTD,
32600979,Wine and Beer Producer's Licence,,135 MORRIS LANE,MARKWOOD,3678,135 MORRIS LANE,MARKWOOD,3678,WANGARATTA RURAL CITY COUNCIL,FREDERICK J MORRIS,
32601014,Wine and Beer Producer's Licence,ST LEONARDS VINEYARD & CELLARS,ST LEONARDS ROAD,WAHGUNYAH,3687,ST LEONARDS ROAD,WAHGUNYAH,3687,WANGARATTA RURAL CITY COUNCIL,ST LEONARDS VINEYARD & WINE CELLARS PTY LTD,
32601022,Wine and Beer Producer's Licence,MONTARA WINERY,CHALAMBAR ROAD,ARARAT,3377,76 CHALAMBAR ROAD,ARARAT,3377,ARARAT RURAL CITY COUNCIL,RAVEN PARK PTY LTD,
32601056,Wine and Beer Producer's Licence,ST ANNES VINEYARD,64 GARRARDS LANE,MYRNIONG,3341,PO BOX 368,MOAMA,2731,MOORABOOL SHIRE COUNCIL,A.D.& S.M MCLEAN PTY LTD,
32601064,Wine and Beer Producer's Licence,GRANITE HILLS WINES,1481 BURKE AND WILLS TRACK,BAYNTON VIA KYNETON,3444,1481 BURKE AND WILLS TRACK,KYNETON,3444,MACEDON RANGES SHIRE COUNCIL,GRANITE HILLS WINES PTY LTD,
32601072,Wine and Beer Producer's Licence,BLANCHE BARKLY WINES,14 KINGOWER-BRENANAH ROAD,KINGOWER,3517,14 KINGOWER-BRENANAH ROAD,KINGOWER,3517,LODDON SHIRE COUNCIL,DAVID J REIMERS,
32601080,Wine and Beer Producer's Licence,WYANGA PARK VINEYARDS,BAADES RD,LAKES ENTRANCE,3909,P O BOX 247,LAKES ENTRANCE,3909,EAST GIPPSLAND SHIRE COUNCIL,HARFLEUR INVESTMENTS PTY LTD,
32601098,Wine and Beer Producer's Licence,PRINCE ALBERT VINEYARDS,100 LEMINS ROAD,WAURN PONDS,3216,100 LEMINS ROAD,WAURN PONDS,3216,GREATER GEELONG CITY COUNCIL,DAVID EDWIN YATES,
32601103,Wine and Beer Producer's Licence,MOUNT LANGI GHIRAN VINEYARD,WARRAK-BUANGOR ROAD,BAYINDEEN,3375,PO BOX 23408,DOCKLANDS PO,8012,ARARAT RURAL CITY COUNCIL,MOUNT LANGI GHIRAN PTY LTD,
32601129,Wine and Beer Producer's Licence,CRAWFORD RIVER WINES,,CONDAH,3303,741 UPPER HOTSPUR ROAD,CONDAH,3303,GLENELG SHIRE COUNCIL,CRAWFORD RIVER WINES PTY LTD,
32601137,Wine and Beer Producer's Licence,FLOWERDALE WINERY,NORTH SIDE OF YEA RD,FLOWERDALE,3717,382 YAN YEAN ROAD,YARRAMBAT,3091,MURRINDINDI SHIRE COUNCIL,MATIJA DUMENDZIC,
32601145,Wine and Beer Producer's Licence,DELATITE WINERY,POLLARDS ROAD,MANSFIELD,3722,PO BOX 246,MANSFIELD,3722,MANSFIELD SHIRE COUNCIL,DELATITE WINES PTY LTD,
32601161,Wine and Beer Producer's Licence,ROSEWHITE VINEYARD,HAPPY VALLEY ROAD,ROSEWHITE VIA MYRTLEFORD,3737,6 COMO STREET,ALPHINGTON,3078,ALPINE SHIRE COUNCIL,ALLAN SOUTER,
32601234,Wine and Beer Producer's Licence,AVON RIDGE WINERY,LOT 3 446 STRATFORD-MAFFRA ROAD,MAFFRA,3850,LOT 1 STATION STREET,MAFFRA,3860,WELLINGTON SHIRE COUNCIL,KARIN GRAY,
32601242,Wine and Beer Producer's Licence,ADA RIVER WINES,2330 MAIN NEERIM ROAD,NEERIM SOUTH,3831,C/- PETER KELLIHER P O BOX 21,NEERIM SOUTH,3831,BAW BAW SHIRE COUNCIL,CHRISTOPHER JOHN KELLIHER,
32601276,Wine and Beer Producer's Licence,DARLING ESTATE WINES PTY LTD,94 WHITTY LANE,WHITFIELD,3733,POST OFFICE,WHITFIELD,3733,WANGARATTA RURAL CITY COUNCIL,DARLING ESTATE WINES PTY LTD,
32601284,Wine and Beer Producer's Licence,SOUTH GIPPSLAND WINES,LOT 1 HUNT'S ROAD,LEONGATHA SOUTH,3953,LOT 1 HUNT'S ROAD,LEONGATHA SOUTH,3953,SOUTH GIPPSLAND SHIRE COUNCIL,PHILLIP SYDNEY JONES,
32601323,Wine and Beer Producer's Licence,PORTREE VINEYARD,72 POWELLS TRACK,LANCEFIELD,3435,72 POWELLS TRACK,LANCEFIELD,3435,MACEDON RANGES SHIRE COUNCIL,SALLY AYLMER RICHARDSON,
32601331,Wine and Beer Producer's Licence,KARA KARA VINEYARDS,EDELSTONS ROAD,CARAPOOEE WEST,3478,EDELSTONS ROAD,CARAPOOEE WEST,3478,NORTHERN GRAMPIANS SHIRE COUNCIL,MARLENE MARIE DANIALLE ZSIGMOND,
32601357,Wine and Beer Producer's Licence,WILD DOG WINERY,RMB 2221 SOUTH ROAD,WARRAGUL,3820,PO BOX 651 SOUTH ROAD,WARRAGUL,3820,BAW BAW SHIRE COUNCIL,GARY IAN SURMAN,
32601399,Wine and Beer Producer's Licence,MT WILLIAM WINERY,FERNDALE MT WILLIAM ROAD,TANTARABOO VIA KILMORE,3764,FERNDALE MT WILLIAM ROAD,TANTARABOO VIA KILMORE,3764,MITCHELL SHIRE COUNCIL,DARRYL MURRAY COUSINS,
